,Time Stamp,Region,Latitude,Longitude,Risk-Score,Risk-Level
3207,04-13-2020,Hollywood Hills,34.1311792,-118.33554740000001,0.0,0
3208,04-13-2020,Huntington Park,33.982704299999995,-118.21203429999998,0.5377171866847817,1
3209,04-13-2020,Hyde Park,33.9805691,-118.3306308,1.5932501734554212,2
3210,04-13-2020,Industry,34.0197335,-117.95867539999999,0.0,0
3211,04-13-2020,Inglewood,33.9562003,-118.353132,1.4125025049161621,2
3212,04-13-2020,Irwindale,34.1069927,-117.9342148,0.0,0
3213,04-13-2020,Jefferson Park,34.0272344,-118.31757560000001,0.8966946022658764,1
3214,04-13-2020,Koreatown,34.05801339999999,-118.3008095,1.316578060551186,2
3215,04-13-2020,La Canada Flintridge,34.1998302,-118.2005236,0.12590853141400526,1
3216,04-13-2020,La Habra Heights,33.96045460000001,-117.9504255,0.0,0
3217,04-13-2020,La Mirada,33.906097100000004,-118.0107092,0.9251244086407298,1
3218,04-13-2020,La Puente,34.01979,-117.95036770000002,0.0,0
3219,04-13-2020,La Verne,34.10084260000001,-117.7678355,0.0,0
3220,04-13-2020,Lafayette Square,34.046406,-118.33379,0.0,0
3221,04-13-2020,Lake Balboa,34.1811656,-118.495236,1.3311483699344748,2
3222,04-13-2020,Lake Los Angeles,34.6127395,-117.84039550000001,1.817708970533472,2
3223,04-13-2020,Lakeview Terrace,34.139661700000005,-117.89862509999999,0.49156419063975787,1
3224,04-13-2020,Lakewood,33.8503463,-118.11719140000001,0.0,0
3225,04-13-2020,Lancaster,34.6981064,-118.13661529999999,0.7562223186144813,1
3226,04-13-2020,Lawndale,33.8885217,-118.3531991,0.0,0
3227,04-13-2020,Leimert Park,34.007702,-118.33206270000001,0.0,0
3228,04-13-2020,Lincoln Heights,34.081248200000005,-118.2034419,0.5148778444777711,1
3229,04-13-2020,Little Armenia,34.0981716,-118.30449660000001,1.363607031128598,2
3230,04-13-2020,Little Bangladesh,34.056179,-118.27190800000001,0.7638212647689396,1
3231,04-13-2020,Little Tokyo,34.04821679999999,-118.2411814,0.0,0
3232,04-13-2020,Lomita,33.8036545,-118.3195014,0.0,0
3233,04-13-2020,Longwood,33.973537,-118.4263953,0.18105186877933285,1
3234,04-13-2020,Los Feliz,34.1100408,-118.2889236,0.0,0
3235,04-13-2020,Lynwood,33.924831,-118.2024154,1.4174836057422933,2
3236,04-13-2020,Malibu,34.035591,-118.689423,0.0,0
3237,04-13-2020,Manchester Square,33.966374,-118.31337749999999,0.0,0
3238,04-13-2020,Mandeville Canyon,34.0610395,-118.49498009999999,0.0,0
3239,04-13-2020,Manhattan Beach,33.8915985,-118.39512409999999,0.34155772584810795,1
3240,04-13-2020,Mar Vista,34.0037605,-118.43916409999999,0.3643946750680762,1
3241,04-13-2020,Marina Peninsula,33.74871270000001,-118.1227115,0.0,0
3242,04-13-2020,Maywood,33.9866807,-118.185349,0.0,0
3243,04-13-2020,Melrose,34.0536909,-118.2427666,1.301865076953444,2
3244,04-13-2020,Mid-city,34.0415271,-118.3603703,0.0037868832252422745,0
3245,04-13-2020,Miracle Mile,34.008544,-118.13341499999999,0.17730642633548913,1
3246,04-13-2020,Mission Hills,34.257224900000004,-118.4670285,0.8513259790254396,1
3247,04-13-2020,Monrovia,34.1483499,-118.0014517,0.0,0
3248,04-13-2020,Montebello,34.0159398,-118.111975,0.8164850515815377,1
3249,04-13-2020,Monterey Park,34.051522,-118.129807,0.09337574209834136,0
3250,04-13-2020,Mt. Washington,34.0988396,-118.22110690000001,0.3737571730883942,1
3251,04-13-2020,North Hills,34.2429575,-118.4854081,0.7686832624347354,1
3252,04-13-2020,North Hollywood,34.1729044,-118.37403710000001,3.08454674566789,3
3253,04-13-2020,Northridge,34.2345615,-118.53693159999999,1.730566843217334,2
3254,04-13-2020,Norwalk,33.909280200000005,-118.0849169,0.9598637482623219,1
3255,04-13-2020,Pacific Palisades,34.0480643,-118.5264706,0.04088328776542373,0
3256,04-13-2020,Pacoima,34.262502500000004,-118.427027,1.1632476478536422,2
3257,04-13-2020,Palisades Highlands,34.040067,-118.34594799999999,0.0,0
3258,04-13-2020,Palmdale,34.5793131,-118.1171108,0.0,0
3259,04-13-2020,Palms,34.024732799999995,-118.4116152,0.09254699423132687,0
3260,04-13-2020,Palos Verdes Estates,33.7872386,-118.40181299999999,0.0,0
3261,04-13-2020,Panorama City,34.2242902,-118.44537450000001,1.2852300020546268,2
3262,04-13-2020,Paramount,33.898917,-118.17100500000001,1.131538796257286,2
3263,04-13-2020,Park La Brea,34.067401600000004,-118.35523629999999,0.0,0
3264,04-13-2020,Pasadena,34.14764520000001,-118.14447790000001,0.6271975110849322,1
3265,04-13-2020,Pico Rivera,33.9830688,-118.09673500000001,0.9598457451519711,1
3266,04-13-2020,Pico-Union,34.0465669,-118.28789420000001,1.7075735337690205,2
3267,04-13-2020,Playa Del Rey,33.9550828,-118.4367496,0.0,0
3268,04-13-2020,Playa Vista,33.976010200000005,-118.4181654,0.0,0
3269,04-13-2020,Pomona,34.05538129999999,-117.75174960000001,0.0,0
3270,04-13-2020,Porter Ranch,34.2818164,-118.56127140000001,0.4494066836987397,1
3271,04-13-2020,Rancho Palos Verdes,33.7483311,-118.3707683,0.663411571936414,1
3272,04-13-2020,Rancho Park,34.034446100000004,-118.4252632,0.0,0
3273,04-13-2020,Redondo Beach,33.8455911,-118.38867659999998,0.0,0
3274,04-13-2020,Regent Square,34.0615961,-118.44655209999999,0.0,0
3275,04-13-2020,Reseda,34.200078399999995,-118.53698840000001,1.547960092013904,2
3276,04-13-2020,Reseda Ranch,34.276514500000005,-118.53637040000001,0.0,0
3277,04-13-2020,Reynier Village,34.035522799999995,-118.38647079999998,0.0,0
3278,04-13-2020,Rolling Hills,33.7668041,-118.34966229999999,0.0,0
3279,04-13-2020,Rolling Hills Estates,33.787794299999995,-118.3581284,0.0,0
3280,04-13-2020,Rosemead,34.0676169,-118.08797630000001,0.0,0
3281,04-13-2020,Rowland Heights,33.976123799999996,-117.9053395,0.45800186918421326,1
3282,04-13-2020,San Dimas,34.1066756,-117.8067257,0.0,0
3283,04-13-2020,San Fernando,34.28497,-118.437652,0.9197523879459506,1
3284,04-13-2020,San Gabriel,34.0991325,-118.1086041,0.2097299717570295,1
3285,04-13-2020,San Marino,34.1215947,-118.1057394,0.4040126223159332,1
3286,04-13-2020,San Pedro,33.7358518,-118.2922934,0.1377268409114062,1
3287,04-13-2020,Santa Clarita,34.3916641,-118.54258600000001,3.331409233497858,3
3288,04-13-2020,Santa Fe Springs,33.9480787,-118.06914990000001,0.0882133563733608,0
3289,04-13-2020,Santa Monica,34.019470399999996,-118.4912273,0.7977070112908693,1
3290,04-13-2020,Santa Monica Mountains,34.031132,-118.26150700000001,0.0,0
3291,04-13-2020,Shadow Hills,34.2619469,-118.3517463,0.0,0
3292,04-13-2020,Sherman Oaks,34.1508718,-118.4489865,0.2712073257044134,1
3293,04-13-2020,Sierra Madre,34.1616729,-118.0528456,0.0,0
3294,04-13-2020,Signal Hill,33.804826,-118.168259,1.232549681436212,2
3295,04-13-2020,Silverlake,34.092940999999996,-118.2697155,0.28526159779166194,1
3296,04-13-2020,South Carthay,34.056121399999995,-118.37341090000001,0.006292542533009418,0
3297,04-13-2020,South El Monte,34.0519548,-118.04673390000002,0.03833926800710168,0
3298,04-13-2020,South Gate,33.9463456,-118.200981,1.3902856429681414,2
3299,04-13-2020,South Park,33.9959381,-118.2697608,0.16846310590339478,1
3300,04-13-2020,South Pasadena,34.113306200000004,-118.1478291,0.6271975110849322,1
3301,04-13-2020,South Whittier,33.9435081,-118.03478270000001,0.0,0
3302,04-13-2020,St Elmo Village,34.006541,-118.15756499999999,0.0,0
3303,04-13-2020,Stevenson Ranch,34.3864721,-118.5826635,0.0,0
3304,04-13-2020,Studio City,34.148398900000004,-118.39618770000001,0.0,0
3305,04-13-2020,Sun Valley,34.2175042,-118.37035759999999,2.231668861920782,3
3306,04-13-2020,Sunland,34.266946600000004,-118.3023,0.32757733270671247,1
3307,04-13-2020,Sycamore Square,34.329077000000005,-118.4660031,0.0,0
3308,04-13-2020,Sylmar,34.307625200000004,-118.44921480000001,2.5585456481766995,3
3309,04-13-2020,Tarzana,34.171443599999996,-118.54297890000001,0.2947999741385417,1
3310,04-13-2020,Temple City,34.1082994,-118.05775679999999,1.375132212910695,2
3311,04-13-2020,Temple-Beaudry,34.062884600000004,-118.25125290000001,0.0,0
3312,04-13-2020,Thai Town,34.1018533,-118.3048616,0.0,0
3313,04-13-2020,Toluca Lake,34.1521688,-118.35714170000001,0.0,0
3314,04-13-2020,Toluca Terrace,34.1521688,-118.35714170000001,0.0,0
3315,04-13-2020,Toluca Woods,34.060921,-118.258622,0.0,0
3316,04-13-2020,Torrance,33.83584920000001,-118.34062879999999,1.7254836962614435,2
3317,04-13-2020,Tujunga,34.252225,-118.2884105,1.3971636846176425,2
3318,04-13-2020,University Hills,34.06803529999999,-118.1733524,0.0,0
3319,04-13-2020,University Park,34.027449,-118.2839493,0.12815321822423628,1
3320,04-13-2020,Valinda,34.0384785,-117.933559,1.6714328745827585,2
3321,04-13-2020,Valley Glen,34.182637899999996,-118.41386659999999,0.6542942083646928,1
3322,04-13-2020,Valley Village,34.16371470000001,-118.3965758,0.8778795419268071,1
3323,04-13-2020,Van Nuys,34.1866193,-118.4486669,1.8277534660611607,2
3324,04-13-2020,Venice,33.995044,-118.4668875,0.0,0
3325,04-13-2020,Vermont Knolls,33.9668188,-118.29167,1.1729108776702468,2
3326,04-13-2020,Vermont Square,34.0019449,-118.3002125,0.337640792828738,1
3327,04-13-2020,Vermont Vista,33.9419475,-118.2858138,1.1644849444748575,2
3328,04-13-2020,Vernon,34.007135,-118.22525,0.0,0
3329,04-13-2020,Vernon Central,34.007135,-118.22525,0.41653129132775896,1
3330,04-13-2020,Victoria Park,34.046688700000004,-118.3307729,0.0,0
3331,04-13-2020,View Heights,34.033882,-118.34771299999998,1.232832289892671,2
3332,04-13-2020,Walnut,34.020289399999996,-117.86533859999999,0.0,0
3333,04-13-2020,Watts,33.9405674,-118.24284850000001,0.44595194334887645,1
3334,04-13-2020,Wellington Square,34.043033,-118.331976,0.21658402737561813,1
3335,04-13-2020,West Adams,34.0294356,-118.35248329999999,1.214488071091088,2
3336,04-13-2020,West Covina,34.0686208,-117.93895259999998,1.0593970709764462,2
3337,04-13-2020,West Hills,34.2032325,-118.645476,0.0,0
3338,04-13-2020,West Hollywood,34.0923014,-118.36928940000001,0.19385174171315253,1
3339,04-13-2020,West Los Angeles,34.0463986,-118.44813500000001,0.0,0
3340,04-13-2020,West Vernon,34.007135,-118.22525,3.4609510380951813,3
3341,04-13-2020,West Whittier/Los Nietos,34.036211,-118.219955,0.9488331462452141,1
3342,04-13-2020,Westchester,33.9597349,-118.40063219999999,1.3319343886629356,2
3343,04-13-2020,Westlake,34.0629226,-118.27282040000001,0.0,0
3344,04-13-2020,Westlake Village,34.1460234,-118.8061794,0.0,0
3345,04-13-2020,Westwood,34.05612070000001,-118.43063470000001,0.0729692845923282,0
3346,04-13-2020,Whittier,33.9708782,-118.0308396,0.0,0
3347,04-13-2020,Wholesale District,34.0365749,-118.2354342,1.7157929357865451,2
3348,04-13-2020,Willowbrook,33.918786299999994,-118.2343933,0.492317909400731,1
3349,04-13-2020,Wilmington,33.7800164,-118.2625095,1.2380180859431325,2
3350,04-13-2020,Wilshire Center,34.0615146,-118.4327712,1.0008372680732305,2
3351,04-13-2020,Winnetka,34.2058826,-118.57093400000001,2.0310228461600373,3
3352,04-13-2020,Woodland Hills,34.1684364,-118.6058382,1.2189619500614646,2
3353,04-14-2020,Acton,34.4807415,-118.1868379,0.9043625267392374,1
3354,04-14-2020,Adams-Normandie,34.0317877,-118.30024660000001,0.10529747151775935,1
3355,04-14-2020,Agoura Hills,34.147909999999996,-118.76570420000002,0.5215165823545994,1
3356,04-14-2020,Alhambra,34.093042,-118.12706000000001,0.21358059283739947,1
3357,04-14-2020,Alsace,33.9879995,-118.3476199,0.17058023842143474,1
3358,04-14-2020,Altadena,34.1863161,-118.13523290000002,0.12282242056346426,1
3359,04-14-2020,Angeles National Forest,34.3216546,-118.019201,0.0,0
3360,04-14-2020,Angelino Heights,34.070288899999994,-118.25479650000001,0.0,0
3361,04-14-2020,Arcadia,34.136207500000005,-118.0401497,0.4209775573668774,1
3362,04-14-2020,Arleta,34.2413266,-118.4322047,2.0576699255515787,3
3363,04-14-2020,Artesia,33.8690197,-118.0796195,0.0,0
3364,04-14-2020,Atwater Village,34.1163979,-118.25646370000001,0.2673042117037904,1
3365,04-14-2020,Avalon,33.342209999999994,-118.3272612,0.0,0
3366,04-14-2020,Azusa,34.1338751,-117.90560459999999,0.4825297933039583,1
3367,04-14-2020,Baldwin Hills,34.01098870000001,-118.3370709,0.4356382883196249,1
3368,04-14-2020,Baldwin Park,34.0854739,-117.96117609999999,0.5586335912420897,1
3369,04-14-2020,Bassett,34.049732299999995,-117.99673229999999,1.6760952078000617,2
3370,04-14-2020,Bel Air,34.0827278,-118.44798020000002,0.13851173340015158,1
3371,04-14-2020,Bell,33.9747806,-118.1866361,1.5118335698117353,2
3372,04-14-2020,Bell Gardens,33.9694561,-118.1503953,1.5118335698117353,2
3373,04-14-2020,Bellflower,33.8825705,-118.1167679,0.0,0
3374,04-14-2020,Beverly Crest,34.1167701,-118.43226070000001,0.11145713103459119,1
3375,04-14-2020,Beverly Hills,34.0696501,-118.3963062,0.0,0
3376,04-14-2020,Beverlywood,34.045933399999996,-118.39492,0.3447025942905819,1
3377,04-14-2020,Boyle Heights,34.0436892,-118.20976840000002,1.0994695342593694,2
3378,04-14-2020,Bradbury,34.1469511,-117.97089820000001,0.0,0
3379,04-14-2020,Brentwood,34.0521403,-118.4740699,0.0,0
3380,04-14-2020,Brookside,34.0536909,-118.2427666,0.0,0
3381,04-14-2020,Burbank,34.181648200000005,-118.3258554,1.8518158558186986,2
3382,04-14-2020,Cadillac-Corning,33.973951,-118.248405,0.0,0
3383,04-14-2020,Calabasas,34.144664299999995,-118.6440973,0.0,0
3384,04-14-2020,Canoga Park,34.2010776,-118.5978259,1.6921148563222261,2
3385,04-14-2020,Canyon Country,34.42332929999999,-118.4720281,0.0,0
3386,04-14-2020,Carson,33.832204299999994,-118.2517547,0.0863288736538095,0
3387,04-14-2020,Carthay,34.061121299999996,-118.3672997,0.08873615301534114,0
3388,04-14-2020,Castaic,34.488882200000006,-118.6228656,0.0,0
3389,04-14-2020,Central,34.0536909,-118.2427666,1.9790611244338159,2
3390,04-14-2020,Century City,34.057426299999996,-118.4147267,0.0,0
3391,04-14-2020,Century Palms/Cove,34.062844,-118.41581299999999,0.12216427633720565,1
3392,04-14-2020,Cerritos,33.8644291,-118.05393229999999,0.0,0
3393,04-14-2020,Chatsworth,34.2595715,-118.6023247,0.6375869731295397,1
3394,04-14-2020,Cheviot Hills,34.0405878,-118.4098875,0.1713507628679148,1
3395,04-14-2020,Chinatown,34.0638402,-118.23586759999999,0.0,0
3396,04-14-2020,Claremont,34.0966764,-117.71977849999999,0.0,0
3397,04-14-2020,Cloverdale/Cochran,34.062323,-118.34615500000001,0.11532105626988555,1
3398,04-14-2020,Commerce,34.002581,-118.156586,1.2669352118655706,2
3399,04-14-2020,Compton,33.894927,-118.226624,1.8105686339091756,2
3400,04-14-2020,Country Club Park,34.050289,-118.3211871,0.621660587977305,1
3401,04-14-2020,Covina,34.1024,-117.85486499999999,0.6865428370885757,1
3402,04-14-2020,Crenshaw District,34.0611479,-118.31942190000001,0.6292749870384329,1
3403,04-14-2020,Crestview,34.0621851,-118.4250119,0.0,0
3404,04-14-2020,Cudahy,33.9620584,-118.1835395,0.46845080128430466,1
3405,04-14-2020,Culver City,34.021122399999996,-118.3964665,0.12804011575956897,1
3406,04-14-2020,Del Rey,33.9896527,-118.4243437,0.0,0
3407,04-14-2020,Diamond Bar,34.02862260000001,-117.81033670000001,0.0,0
3408,04-14-2020,Downey,33.942215000000004,-118.1235646,1.2657582254481559,2
3409,04-14-2020,Downtown,34.0428494,-118.24767320000001,0.0,0
3410,04-14-2020,Duarte,34.1394513,-117.97728729999999,0.0,0
3411,04-14-2020,Eagle Rock,34.1366877,-118.20767959999999,1.863143199962003,2
3412,04-14-2020,East Hollywood,34.0904277,-118.2966254,0.43265458053638833,1
3413,04-14-2020,East Los Angeles,34.0239015,-118.17201570000002,1.7629391688658074,2
3414,04-14-2020,Echo Park,34.0779819,-118.2567824,0.35641548974257786,1
3415,04-14-2020,El Monte,34.0751571,-118.036849,0.1807692696085014,1
3416,04-14-2020,El Segundo,33.917028,-118.4156337,0.09380409078000815,0
3417,04-14-2020,El Sereno,34.0811213,-118.17784950000001,0.8685021923674611,1
3418,04-14-2020,Elysian Park,34.0774343,-118.23862040000002,0.10269654371061251,1
3419,04-14-2020,Elysian Valley,34.095912799999994,-118.24203259999999,0.08500721943404912,0
3420,04-14-2020,Encino,34.1591324,-118.50161659999999,0.6250372513647928,1
3421,04-14-2020,Exposition,34.013653999999995,-118.2872106,0.0,0
3422,04-14-2020,Exposition Park,34.013653999999995,-118.2872106,1.3794311961473902,2
3423,04-14-2020,Faircrest Heights,33.275839000000005,-96.991881,0.0,0
3424,04-14-2020,Figueroa Park Square,34.065295,-118.24476200000001,0.8656961329214892,1
3425,04-14-2020,Florence-Firestone,33.9674263,-118.2433068,0.6374396084284899,1
3426,04-14-2020,Gardena,33.8963593,-118.3053037,0.8200713054063449,1
3427,04-14-2020,Glassell Park,34.1161201,-118.22896270000001,1.2335763311013095,2
3428,04-14-2020,Glendale,34.146941600000005,-118.24784709999999,2.8954184222187886,3
3429,04-14-2020,Glendora,34.136118700000004,-117.86533899999999,0.0,0
3430,04-14-2020,Gramercy Place,33.8677941,-118.31354640000002,0.4341982467200652,1
3431,04-14-2020,Granada Hills,34.26615579999999,-118.5174342,1.212415761419218,2
3432,04-14-2020,Green Meadows,33.9409877,-118.26299679999998,0.7886677227956168,1
3433,04-14-2020,Hacienda Heights,33.993067700000005,-117.96867549999999,0.12035612858437424,1
3434,04-14-2020,Hancock Park,34.0677881,-118.33257649999999,0.8379203383176949,1
3435,04-14-2020,Harbor City,33.79110120000001,-118.3012604,0.1388532126356652,1
3436,04-14-2020,Harbor Gateway,33.8542249,-118.29921979999999,0.0,0
3437,04-14-2020,Harbor Pines,33.78256810000001,-118.30693020000001,0.0,0
3438,04-14-2020,Harvard Heights,34.047110499999995,-118.3054828,0.9410162462983466,1
3439,04-14-2020,Harvard Park,33.9839471,-118.30462279999999,1.61815466586977,2
3440,04-14-2020,Hawaiian Gardens,33.8284787,-118.0743137,0.5707389456265106,1
3441,04-14-2020,Hawthorne,33.9188589,-118.34832560000001,0.24347223763300313,1
3442,04-14-2020,Hermosa Beach,33.86428,-118.39591000000001,0.22332900515165038,1
3443,04-14-2020,Hidden Hills,34.164091,-118.65783700000001,0.0,0
3444,04-14-2020,Highland Park,34.1099469,-118.1969828,0.5570725983054521,1
3445,04-14-2020,Historic Filipinotown,34.882979999999996,-114.7569,0.5439608649333089,1
3446,04-14-2020,Hollywood,34.0980031,-118.32952320000001,0.8600251384716779,1
3447,04-14-2020,Hollywood Hills,34.1311792,-118.33554740000001,0.14829076831242535,1
3448,04-14-2020,Huntington Park,33.982704299999995,-118.21203429999998,1.2782758090755213,2
3449,04-14-2020,Hyde Park,33.9805691,-118.3306308,1.7756755599928042,2
3450,04-14-2020,Industry,34.0197335,-117.95867539999999,0.0,0
3451,04-14-2020,Inglewood,33.9562003,-118.353132,1.799006261449274,2
3452,04-14-2020,Irwindale,34.1069927,-117.9342148,0.0,0
3453,04-14-2020,Jefferson Park,34.0272344,-118.31757560000001,1.2379398551103005,2
3454,04-14-2020,Koreatown,34.05801339999999,-118.3008095,1.6055610803929836,2
3455,04-14-2020,La Canada Flintridge,34.1998302,-118.2005236,0.36630861178942276,1
3456,04-14-2020,La Habra Heights,33.96045460000001,-117.9504255,0.0,0
3457,04-14-2020,La Mirada,33.906097100000004,-118.0107092,1.296590327289204,2
3458,04-14-2020,La Puente,34.01979,-117.95036770000002,0.0,0
3459,04-14-2020,La Verne,34.10084260000001,-117.7678355,0.0,0
3460,04-14-2020,Lafayette Square,34.046406,-118.33379,0.0,0
3461,04-14-2020,Lake Balboa,34.1811656,-118.495236,1.43443093052188,2
3462,04-14-2020,Lake Los Angeles,34.6127395,-117.84039550000001,1.9128360015247061,2
3463,04-14-2020,Lakeview Terrace,34.139661700000005,-117.89862509999999,0.7914114669586826,1
3464,04-14-2020,Lakewood,33.8503463,-118.11719140000001,0.0,0
3465,04-14-2020,Lancaster,34.6981064,-118.13661529999999,0.25812825624320385,1
3466,04-14-2020,Lawndale,33.8885217,-118.3531991,0.0,0
3467,04-14-2020,Leimert Park,34.007702,-118.33206270000001,0.0,0
3468,04-14-2020,Lincoln Heights,34.081248200000005,-118.2034419,0.5407846630779087,1
3469,04-14-2020,Little Armenia,34.0981716,-118.30449660000001,1.0895070126419784,2
3470,04-14-2020,Little Bangladesh,34.056179,-118.27190800000001,0.7371431932268383,1
3471,04-14-2020,Little Tokyo,34.04821679999999,-118.2411814,0.0,0
3472,04-14-2020,Lomita,33.8036545,-118.3195014,0.0,0
3473,04-14-2020,Longwood,33.973537,-118.4263953,0.49048027042829606,1
3474,04-14-2020,Los Feliz,34.1100408,-118.2889236,0.0,0
3475,04-14-2020,Lynwood,33.924831,-118.2024154,1.5075315602936157,2
3476,04-14-2020,Malibu,34.035591,-118.689423,0.16613717366513187,1
3477,04-14-2020,Manchester Square,33.966374,-118.31337749999999,0.03833926800710168,0
3478,04-14-2020,Mandeville Canyon,34.0610395,-118.49498009999999,0.0,0
3479,04-14-2020,Manhattan Beach,33.8915985,-118.39512409999999,0.5272494120702754,1
3480,04-14-2020,Mar Vista,34.0037605,-118.43916409999999,0.6781087686615653,1
3481,04-14-2020,Marina Peninsula,33.74871270000001,-118.1227115,0.0,0
3482,04-14-2020,Maywood,33.9866807,-118.185349,0.0,0
3483,04-14-2020,Melrose,34.0536909,-118.2427666,2.055197118886617,3
3484,04-14-2020,Mid-city,34.0415271,-118.3603703,0.1526054469254929,1
3485,04-14-2020,Miracle Mile,34.008544,-118.13341499999999,0.25686904934558463,1
3486,04-14-2020,Mission Hills,34.257224900000004,-118.4670285,0.9177430670464218,1
3487,04-14-2020,Monrovia,34.1483499,-118.0014517,0.0,0
3488,04-14-2020,Montebello,34.0159398,-118.111975,0.7637165842574081,1
3489,04-14-2020,Monterey Park,34.051522,-118.129807,0.38676470237463373,1
3490,04-14-2020,Mt. Washington,34.0988396,-118.22110690000001,0.3090970696569108,1
3491,04-14-2020,North Hills,34.2429575,-118.4854081,0.8046504083194803,1
3492,04-14-2020,North Hollywood,34.1729044,-118.37403710000001,2.918126672197115,3
3493,04-14-2020,Northridge,34.2345615,-118.53693159999999,2.331348802397,3
3494,04-14-2020,Norwalk,33.909280200000005,-118.0849169,1.2755613520402387,2
3495,04-14-2020,Pacific Palisades,34.0480643,-118.5264706,0.10776592329594603,1
3496,04-14-2020,Pacoima,34.262502500000004,-118.427027,1.831304041547877,2
3497,04-14-2020,Palisades Highlands,34.040067,-118.34594799999999,0.0,0
3498,04-14-2020,Palmdale,34.5793131,-118.1171108,0.0,0
3499,04-14-2020,Palms,34.024732799999995,-118.4116152,0.12216427633720565,1
3500,04-14-2020,Palos Verdes Estates,33.7872386,-118.40181299999999,0.0,0
3501,04-14-2020,Panorama City,34.2242902,-118.44537450000001,1.48164271191344,2
3502,04-14-2020,Paramount,33.898917,-118.17100500000001,2.134928578998813,3
3503,04-14-2020,Park La Brea,34.067401600000004,-118.35523629999999,0.0,0
3504,04-14-2020,Pasadena,34.14764520000001,-118.14447790000001,0.7858016503617022,1
3505,04-14-2020,Pico Rivera,33.9830688,-118.09673500000001,1.308856535342792,2
3506,04-14-2020,Pico-Union,34.0465669,-118.28789420000001,2.6749498002940317,3
3507,04-14-2020,Playa Del Rey,33.9550828,-118.4367496,0.0,0
3508,04-14-2020,Playa Vista,33.976010200000005,-118.4181654,0.0,0
3509,04-14-2020,Pomona,34.05538129999999,-117.75174960000001,0.0,0
3510,04-14-2020,Porter Ranch,34.2818164,-118.56127140000001,0.612755809064679,1
3511,04-14-2020,Rancho Palos Verdes,33.7483311,-118.3707683,0.32660964007711996,1
3512,04-14-2020,Rancho Park,34.034446100000004,-118.4252632,3.767986970934072e-05,0
3513,04-14-2020,Redondo Beach,33.8455911,-118.38867659999998,0.0,0
3514,04-14-2020,Regent Square,34.0615961,-118.44655209999999,0.0,0
3515,04-14-2020,Reseda,34.200078399999995,-118.53698840000001,1.3305979302043613,2
3516,04-14-2020,Reseda Ranch,34.276514500000005,-118.53637040000001,0.0,0
3517,04-14-2020,Reynier Village,34.035522799999995,-118.38647079999998,0.09947553033834111,0
3518,04-14-2020,Rolling Hills,33.7668041,-118.34966229999999,0.0,0
3519,04-14-2020,Rolling Hills Estates,33.787794299999995,-118.3581284,0.0,0
3520,04-14-2020,Rosemead,34.0676169,-118.08797630000001,0.0,0
3521,04-14-2020,Rowland Heights,33.976123799999996,-117.9053395,0.6808510888439961,1
3522,04-14-2020,San Dimas,34.1066756,-117.8067257,0.0,0
3523,04-14-2020,San Fernando,34.28497,-118.437652,0.9410083337645471,1
3524,04-14-2020,San Gabriel,34.0991325,-118.1086041,0.2628784923232493,1
3525,04-14-2020,San Marino,34.1215947,-118.1057394,0.18748084496280998,1
3526,04-14-2020,San Pedro,33.7358518,-118.2922934,0.0,0
3527,04-14-2020,Santa Clarita,34.3916641,-118.54258600000001,3.802606862980174,3
3528,04-14-2020,Santa Fe Springs,33.9480787,-118.06914990000001,0.21280731109078943,1
3529,04-14-2020,Santa Monica,34.019470399999996,-118.4912273,1.3287793437609812,2
3530,04-14-2020,Santa Monica Mountains,34.031132,-118.26150700000001,0.0,0
3531,04-14-2020,Shadow Hills,34.2619469,-118.3517463,0.0,0
3532,04-14-2020,Sherman Oaks,34.1508718,-118.4489865,0.3389590614327222,1
3533,04-14-2020,Sierra Madre,34.1616729,-118.0528456,0.0,0
3534,04-14-2020,Signal Hill,33.804826,-118.168259,0.8182554890944609,1
3535,04-14-2020,Silverlake,34.092940999999996,-118.2697155,0.3856842085906057,1
3536,04-14-2020,South Carthay,34.056121399999995,-118.37341090000001,0.08873615301534114,0
3537,04-14-2020,South El Monte,34.0519548,-118.04673390000002,0.1807692696085014,1
3538,04-14-2020,South Gate,33.9463456,-118.200981,2.3039615789406676,3
3539,04-14-2020,South Park,33.9959381,-118.2697608,0.5478529928166865,1
3540,04-14-2020,South Pasadena,34.113306200000004,-118.1478291,0.7858016503617022,1
3541,04-14-2020,South Whittier,33.9435081,-118.03478270000001,0.0453872929928717,0
3542,04-14-2020,St Elmo Village,34.006541,-118.15756499999999,0.03833926800710168,0
3543,04-14-2020,Stevenson Ranch,34.3864721,-118.5826635,0.03432659929481862,0
3544,04-14-2020,Studio City,34.148398900000004,-118.39618770000001,0.0,0
3545,04-14-2020,Sun Valley,34.2175042,-118.37035759999999,2.197753854522725,3
3546,04-14-2020,Sunland,34.266946600000004,-118.3023,0.47674203173824115,1
3547,04-14-2020,Sycamore Square,34.329077000000005,-118.4660031,0.0,0
3548,04-14-2020,Sylmar,34.307625200000004,-118.44921480000001,2.7675073297196153,3
3549,04-14-2020,Tarzana,34.171443599999996,-118.54297890000001,0.679092266538944,1
3550,04-14-2020,Temple City,34.1082994,-118.05775679999999,1.6142601699945074,2
3551,04-14-2020,Temple-Beaudry,34.062884600000004,-118.25125290000001,0.0,0
3552,04-14-2020,Thai Town,34.1018533,-118.3048616,0.2512885499582814,1
3553,04-14-2020,Toluca Lake,34.1521688,-118.35714170000001,0.0,0
